id,total_loan,year_of_loan,interest,monthly_payment,class,employer_type,industry,work_year,house_exist,censor_status,use,post_code,region,debt_loan_ratio,del_in_18month,scoring_low,scoring_high,pub_dero_bankrup,recircle_b,recircle_u,initial_list_status,title,policy_code,f0,f1,f2,f3,f4,early_return,early_return_amount,early_return_amount_3mon,issue_date_y,issue_date_m,issue_date_diff,isDefault
2774,23000.0,5,23.1,649.71,4,0,1,5,0,2,0,86,35,34.95272727,0,695.0,868.75,0.0,21981.0,71.88461538,1,106,1,7.0,0.0,9.0,22.0,13.0,0,0,0.0,2013,11,2345,0.45145622
2775,12272.72727,5,21.989,397.33,3,2,2,4,1,2,0,703,8,17.85272727,0,552.2727273,644.3181818,1.0,309.0,5.7,0,0,1,3.0,0.0,8.0,16.0,10.0,0,0,0.0,2016,12,3471,0.43492776
2776,11975.0,3,17.919,422.73,3,3,0,10,0,1,0,97,12,32.94545455,2,690.0,747.5,0.0,20043.0,81.5,0,0,1,5.0,0.0,4.0,11.0,5.0,0,0,0.0,2014,10,2679,0.3721125
2777,7936.363636,3,9.75,311.86,1,4,0,10,1,2,0,384,8,5.678181818,0,695.0,810.8333333,0.0,6286.153846,87.3,0,0,1,4.0,0.0,0.0,5.0,4.0,0,0,0.0,2016,6,3288,0.2514761
2778,36363.63636,3,21.989,1486.34,3,0,1,0,0,1,0,143,8,24.02181818,0,685.0,856.25,0.0,107286.3077,52.43076923,0,0,1,9.0,0.0,14.0,16.0,16.0,0,0,0.0,2017,3,3561,0.43349323
2779,35454.54545,5,15.037,692.93,2,2,0,7,1,1,0,112,23,2.888181818,0,660.0,825.0,0.0,9157.076923,57.0,0,2,1,3.0,0.0,10.0,24.0,8.0,0,0,0.0,2016,5,3257,0.38252944
2780,13590.90909,3,10.989,371.02,1,4,0,3,0,2,0,63,14,4.54,0,765.0,892.5,0.0,3973.846154,70.0,1,0,1,2.0,0.0,0.0,6.0,4.0,0,0,0.0,2015,9,3014,0.24424818
2781,22909.09091,3,13.98,956.71,2,2,0,10,0,2,2,0,0,13.6,0,725.4545455,785.9090909,0.0,9852.692308,60.09230769,0,5,1,5.0,0.0,8.0,9.0,4.0,0,0,0.0,2014,9,2649,0.31270772
2782,5000.0,3,16.104,172.45,2,3,0,5,1,2,5,824,1,24.81545455,0,725.4545455,906.8181818,0.0,1997.538462,60.1,1,6,1,3.0,0.0,11.0,8.0,6.0,0,0,0.0,2014,4,2496,0.33053613
2783,4454.545455,3,13.491,169.84,2,0,8,10,2,1,0,132,12,8.334545455,0,645.4545455,806.8181818,0.0,9327.230769,89.3,1,0,1,6.0,0.0,3.0,11.0,8.0,0,0,0.0,2014,11,2710,0.34974813
2784,18200.0,3,8.679,569.4,0,4,6,2,0,0,0,379,32,26.28,1,627.2727273,731.8181818,0.0,18342.15385,55.46153846,0,0,1,5.0,0.0,16.0,20.0,12.0,0,0,0.0,2015,3,2830,0.23430817
2785,16545.45455,5,14.3,327.94,2,0,1,7,0,1,3,152,14,20.36363636,0,580.9090909,677.7272727,0.0,8913.692308,39.63076923,0,29022,1,6.0,0.0,11.0,13.0,9.0,0,0,0.0,2013,10,2314,0.38436085
2786,4254.545455,3,12.303,122.47,2,0,8,2,1,1,4,141,13,26.32727273,0,769.0909091,833.1818182,0.0,7443.0,68.65384615,0,4,1,4.0,0.0,2.0,15.0,9.0,3,936,302.4,2016,2,3167,0.19376071
2787,7636.363636,3,12.99,235.83,2,0,0,3,1,0,4,221,8,3.772727273,0,544.0909091,634.7727273,0.0,4725.230769,28.96923077,0,4,1,4.0,0.0,0.0,13.0,5.0,0,2226,616.4307692,2014,6,2557,0.22918132
2788,12181.81818,3,10.791,445.01,1,3,1,0,0,0,0,176,3,7.972727273,0,769.0909091,833.1818182,0.0,4233.230769,40.33846154,0,0,1,2.0,0.0,1.0,5.0,3.0,0,1403,0.0,2017,11,3806,0.23768112
2789,8272.727273,3,13.67,238.13,1,1,8,1,1,0,0,628,24,15.08727273,0,552.2727273,598.2954545,0.0,4148.307692,62.89230769,1,38,1,,,,,,0,545,117.3846154,2012,7,1857,0.21094005
2790,41363.63636,5,15.291,869.66,3,0,0,0,0,2,0,236,7,9.957272727,0,752.7272727,815.4545455,0.0,22902.0,59.5,1,0,1,5.0,0.0,4.0,17.0,8.0,5,17096,1841.107692,2015,3,2830,0.19416022
2791,19090.90909,3,9.44,560.09,1,0,1,10,0,0,3,296,5,4.14,0,636.3636364,689.3939394,0.0,8417.0,21.92307692,0,3,1,5.0,0.0,5.0,8.0,5.0,3,1672,167.2,2017,5,3622,0.19302812
2792,20945.45455,5,20.49,513.94,4,4,3,10,0,2,0,538,14,15.78,0,618.1818182,721.2121212,0.0,35108.30769,91.4,0,42052,1,9.0,0.0,12.0,14.0,8.0,1,8564,2964.461538,2013,5,2161,0.22582765
2793,6545.454545,3,7.101,250.29,0,4,1,4,0,1,4,348,18,7.772727273,0,668.1818182,779.5454545,0.0,9331.153846,62.24615385,1,4,1,2.0,0.0,5.0,14.0,4.0,3,2737,0.0,2016,4,3227,0.19916444
2794,8000.0,3,22.39,307.15,4,5,1,1,0,2,0,275,8,34.2,0,665.0,775.8333333,0.0,21940.38462,59.1,1,0,1,9.0,0.0,2.0,11.0,6.0,3,2413,0.0,2016,8,3349,0.21382885
2795,9818.181818,5,14.663,275.07,2,2,6,7,1,1,0,270,44,13.82,2,675.0,843.75,0.0,7032.0,33.32307692,0,0,1,6.0,0.0,5.0,16.0,11.0,2,353,97.75384615,2015,7,2952,0.2145395
2796,7363.636364,3,7.986,278.97,0,0,8,10,2,1,0,395,44,28.56,0,634.0909091,792.6136364,0.0,8027.076923,18.23076923,1,0,1,9.0,0.0,4.0,17.0,9.0,1,771,154.2,2015,12,3105,0.19261697
2797,7000.0,3,11.358,234.58,2,0,6,1,0,2,2,416,19,22.05,1,758.1818182,884.5454545,0.0,15825.0,100.8,0,5,1,2.0,0.0,3.0,8.0,6.0,2,1784,494.0307692,2017,8,3714,0.19004264
2798,28363.63636,3,8.244,764.99,1,2,10,10,0,2,5,4,3,8.82,0,572.7272727,668.1818182,0.0,22701.0,94.26923077,0,6,1,7.0,0.0,3.0,11.0,11.0,3,9119,841.7538462,2016,2,3167,0.20620635
2799,23636.36364,3,15.389,683.46,2,1,0,10,2,0,0,371,7,26.35636364,0,613.6363636,767.0454545,0.0,4134.461538,30.47692308,0,0,1,3.0,0.0,4.0,8.0,5.0,0,0,0.0,2017,1,3502,0.32168144
2800,7090.909091,3,16.951,209.2,3,0,5,2,0,2,10,504,11,21.10909091,4,665.0,775.8333333,0.0,4909.846154,45.12307692,0,11,1,5.0,0.0,27.0,18.0,11.0,1,1023,236.0769231,2015,12,3105,0.19271158
2801,11454.54545,5,23.089,284.01,4,1,10,5,1,2,0,277,8,23.76,0,685.0,799.1666667,0.0,12046.15385,33.6,0,0,1,8.0,0.0,4.0,23.0,9.0,0,0,0.0,2015,9,3014,0.37884754
2802,29781.81818,5,20.2,670.46,4,0,0,2,1,1,2,235,8,14.16,1,600.0,700.0,1.0,1613.0,55.6,0,5,1,3.0,0.0,19.0,12.0,3.0,0,0,0.0,2014,6,2557,0.49396366
2803,20909.09091,3,5.852,692.64,0,0,12,10,1,1,0,32,21,7.327272727,0,709.0909091,768.1818182,0.0,16999.61538,28.89230769,0,0,1,3.0,0.0,15.0,9.0,5.0,1,11205,2068.615385,2016,4,3227,0.19079678
2804,33200.0,5,13.189,738.35,1,3,9,10,0,1,0,401,24,26.11636364,2,710.0,828.3333333,0.0,54078.46154,71.07692308,0,0,1,7.0,0.0,9.0,14.0,6.0,4,11777,1358.884615,2017,8,3714,0.2141587
2805,27000.0,5,16.254,839.07,3,0,0,2,0,1,0,97,12,12.26,2,700.0,875.0,0.0,9114.230769,38.76923077,0,0,1,4.0,0.0,14.0,9.0,5.0,3,11135,2055.692308,2017,11,3806,0.19568326
2806,38181.81818,3,13.98,1195.88,2,0,6,0,0,1,0,313,43,26.06,4,640.9090909,801.1363636,0.0,25446.61538,41.30769231,1,0,1,7.0,0.0,21.0,36.0,25.0,2,5135,1027.0,2014,1,2406,0.19360052
2807,6709.090909,3,13.941,286.23,2,2,8,3,1,1,0,189,9,8.96,0,627.2727273,731.8181818,0.0,1497.230769,26.76923077,0,0,1,1.0,0.0,12.0,6.0,6.0,0,3094,333.2,2018,6,4018,0.25568444
2808,5454.545455,3,11.47,197.78,1,0,5,7,1,1,0,40,11,18.52363636,0,636.3636364,795.4545455,0.0,41869.69231,67.26923077,0,0,1,4.0,0.0,0.0,15.0,10.0,1,2066,238.3846154,2016,3,3196,0.19413583
2809,2181.818182,3,14.661,70.61,3,0,3,2,1,2,0,246,36,37.81090909,1,540.0,630.0,0.0,18588.0,80.88461538,0,0,1,8.0,0.0,5.0,16.0,9.0,0,0,0.0,2014,10,2679,0.3923878
2810,12088.63636,3,13.53,501.61,1,0,4,10,1,2,0,32,21,27.65454545,0,758.1818182,947.7272727,0.0,13420.0,67.29230769,1,138,1,5.0,0.0,9.0,13.0,10.0,0,0,0.0,2014,1,2406,0.3033441
2811,18181.81818,3,13.33,677.07,2,0,8,2,1,2,0,260,21,12.09272727,0,544.0909091,589.4318182,0.0,18994.76923,74.1,1,0,1,5.0,0.0,2.0,15.0,12.0,2,8385,0.0,2015,9,3014,0.2121617
2812,14727.27273,3,7.101,563.15,0,0,7,3,1,1,0,355,18,11.20090909,0,675.0,843.75,1.0,13774.0,55.29230769,1,0,1,6.0,0.0,13.0,15.0,8.0,3,5287,569.3692308,2015,4,2861,0.18984476
2813,25000.0,3,9.576,814.22,1,4,7,10,0,2,0,116,14,30.76,0,752.7272727,815.4545455,0.0,60695.76923,84.7,1,499,1,5.0,0.0,4.0,11.0,9.0,3,209,0.0,2013,8,2253,0.20599714
2814,14181.81818,3,14.31,411.95,2,0,8,4,2,1,0,112,23,15.54545455,1,720.0,780.0,0.0,10467.0,41.78461538,1,0,1,9.0,0.0,4.0,15.0,4.0,2,1582,0.0,2014,12,2740,0.21143475
2815,30545.45455,3,14.418,984.68,2,0,3,0,1,1,5,197,4,6.545454545,0,613.6363636,664.7727273,0.0,12215.53846,106.1846154,0,6,1,5.0,0.0,3.0,7.0,6.0,0,0,0.0,2017,8,3714,0.3953697
2816,14181.81818,3,9.064,377.37,1,1,0,6,0,0,0,19,14,17.71636364,0,725.0,906.25,0.0,20260.15385,81.41538462,0,0,1,4.0,0.0,3.0,5.0,4.0,3,538,115.8769231,2016,11,3441,0.19168928
2817,9272.727273,3,8.9,269.91,0,0,1,8,1,0,0,370,13,0.916363636,0,672.7272727,728.7878788,0.0,3645.384615,51.3,0,0,1,1.0,0.0,5.0,22.0,15.0,1,4036,1303.938462,2014,1,2406,0.19140032
2818,7090.909091,3,16.841,208.91,2,4,11,0,1,0,0,362,35,15.95454545,0,695.0,810.8333333,0.0,2875.384615,47.9,1,30273,1,2.0,0.0,25.0,6.0,4.0,1,722,0.0,2012,12,2010,0.22237678
2819,15272.72727,3,12.582,478.36,2,1,13,1,1,0,0,253,21,17.64545455,1,720.0,900.0,0.0,14754.23077,91.21538462,1,0,1,5.0,0.0,7.0,18.0,12.0,3,5607,603.8307692,2014,2,2437,0.19126175
2820,2186.363636,3,16.104,63.81,2,3,11,10,1,0,0,370,13,21.01818182,0,700.0,758.3333333,0.0,342.0,45.98461538,1,0,1,1.0,0.0,22.0,9.0,5.0,0,523,156.9,2014,4,2496,0.24085283
2821,981.8181818,3,14.014,40.29,2,1,2,1,1,2,7,225,18,18.04909091,0,752.7272727,815.4545455,0.0,9962.307692,53.16923077,0,8,1,3.0,0.0,32.0,7.0,3.0,0,190,20.46153846,2017,2,3533,0.22289567
2822,12600.0,3,19.53,426.48,3,0,2,10,2,2,4,512,21,41.72,0,710.0,887.5,0.0,14810.92308,42.64615385,1,4,1,8.0,0.0,13.0,21.0,6.0,3,3329,0.0,2016,2,3167,0.21990085
2823,14545.45455,3,17.38,560.94,2,2,5,9,1,0,0,31,2,17.91818182,0,758.1818182,947.7272727,0.0,17062.0,100.5,1,2473,1,,,,,,3,4699,506.0461538,2012,7,1857,0.20347583
2824,2181.818182,3,12.141,67.87,2,3,0,3,0,1,0,112,23,10.19,0,769.0909091,833.1818182,0.0,7057.846154,67.84615385,0,0,1,2.0,0.0,6.0,7.0,3.0,3,712,142.4,2016,10,3410,0.20896566
2825,23636.36364,3,8.679,625.72,0,0,10,2,0,2,0,277,8,6.850909091,0,576.8181818,624.8863636,0.0,13544.0,51.46153846,0,0,1,6.0,0.0,2.0,6.0,4.0,3,3149,0.0,2015,11,3075,0.20080109
2826,7200.0,3,13.014,247.7,2,2,9,5,1,2,0,120,21,4.17,0,720.0,780.0,0.0,2592.0,64.93846154,1,2,1,3.0,0.0,1.0,9.0,5.0,0,0,0.0,2016,4,3227,0.31887078
2827,41363.63636,3,15.037,1190.62,2,0,12,10,1,1,4,145,8,11.33,6,769.0909091,833.1818182,0.0,14204.30769,21.69230769,0,4,1,4.0,0.0,6.0,19.0,15.0,3,9561,3309.576923,2016,2,3167,0.19496259
2828,13636.36364,3,15.037,510.27,1,0,1,9,1,0,0,51,13,13.54909091,0,560.4545455,607.1590909,0.0,9644.923077,74.88461538,1,21381,1,,,,,,2,826,76.24615385,2012,3,1735,0.19412053
2829,16363.63636,3,6.228,555.13,0,3,1,2,0,1,4,38,21,14.86,1,622.7272727,778.4090909,0.0,10361.0,60.11538462,0,4,1,5.0,0.0,14.0,16.0,11.0,3,1966,226.8461538,2015,2,2802,0.19897792
2830,5236.363636,3,12.591,164.03,2,1,12,5,1,2,0,16,5,21.88636364,0,600.0,700.0,0.0,15922.30769,30.4,0,0,1,19.0,0.0,16.0,34.0,10.0,3,788,236.4,2016,11,3441,0.19414979
2831,9090.909091,3,5.32,301.15,0,0,5,10,0,0,2,427,21,22.97272727,0,659.0909091,768.9393939,0.0,29492.30769,63.3,0,5,1,14.0,0.0,15.0,20.0,8.0,1,426,0.0,2016,1,3136,0.19586757
2832,5454.545455,3,10.377,197.95,1,3,2,0,1,0,4,435,36,24.74545455,0,660.0,825.0,0.0,11055.0,86.3,1,4,1,6.0,0.0,4.0,17.0,9.0,3,1904,380.8,2015,5,2891,0.20835634
2833,3436.363636,3,8.9,133.37,0,2,2,7,0,0,2,27,12,22.74545455,0,774.5454545,839.0909091,0.0,29336.46154,65.88461538,0,94,1,10.0,0.0,27.0,17.0,8.0,0,57,5.261538462,2014,1,2406,0.21307266
2834,12000.0,5,15.291,298.17,3,2,1,10,0,0,4,549,8,30.87272727,0,675.0,731.25,0.0,50841.53846,100.0461538,0,4,1,14.0,0.0,3.0,25.0,15.0,5,1470,474.9230769,2015,8,2983,0.19902754
2835,26181.81818,5,11.358,541.42,2,0,4,8,0,0,1,731,0,17.73818182,0,823.6363636,1029.545455,0.0,11005.38462,26.0,0,1,1,3.0,0.0,9.0,6.0,6.0,0,0,0.0,2017,10,3775,0.35531715
2836,20454.54545,3,13.189,830.24,1,1,7,10,0,1,0,484,21,18.31636364,0,695.0,868.75,0.0,21584.0,32.1,1,74,1,11.0,0.0,16.0,34.0,20.0,0,0,0.0,2013,11,2345,0.24404892
2837,2727.272727,3,13.585,100.15,1,0,0,7,0,2,0,99,8,21.21,1,552.2727273,690.3409091,1.0,1329.230769,33.9,1,34188,1,3.0,0.0,11.0,29.0,15.0,0,0,0.0,2013,8,2253,0.30915672
2838,28393.18182,5,23.99,691.02,5,2,5,10,0,1,0,475,37,29.93454545,2,609.0909091,761.3636364,0.0,30132.92308,56.4,0,0,1,15.0,0.0,3.0,50.0,19.0,0,0,0.0,2015,3,2830,0.44454083
2839,26181.81818,5,19.305,873.83,3,2,2,10,1,1,0,205,8,25.94545455,0,763.6363636,890.9090909,0.0,35641.84615,96.69230769,0,0,1,14.0,0.0,9.0,20.0,13.0,0,0,0.0,2018,1,3867,0.4304607
2840,35454.54545,3,7.689,926.18,0,2,5,4,0,2,4,185,3,10.62,0,769.0909091,961.3636364,0.0,20796.0,105.5384615,0,4,1,1.0,0.0,7.0,6.0,3.0,0,0,0.0,2016,12,3471,0.23285034
2841,5000.0,3,8.349,155.74,0,0,2,10,0,0,4,62,13,20.76363636,0,861.8181818,1005.454545,0.0,2236.615385,28.96923077,1,4,1,1.0,0.0,10.0,16.0,10.0,0,0,0.0,2016,7,3318,0.26458827
2842,21818.18182,5,20.39,641.08,3,3,0,10,1,1,0,32,21,14.08363636,0,604.5454545,654.9242424,0.0,17135.07692,70.43076923,0,0,1,16.0,0.0,7.0,23.0,19.0,0,0,0.0,2018,4,3957,0.43252912
2843,4000.0,3,18.205,141.72,3,1,1,5,1,2,0,190,17,12.28181818,0,540.0,675.0,0.0,4134.461538,70.84615385,0,0,1,5.0,0.0,4.0,12.0,8.0,0,0,0.0,2015,10,3044,0.3428747
2844,9454.545455,3,5.852,240.92,0,0,7,3,1,0,0,99,8,3.36,0,681.8181818,795.4545455,0.0,452.3076923,1.292307692,0,0,1,1.0,0.0,4.0,12.0,5.0,0,3468,346.8,2016,2,3167,0.20405135
2845,4545.454545,3,9.675,163.11,1,5,0,10,0,1,0,58,17,23.52,2,758.1818182,821.3636364,0.0,13310.76923,40.61538462,0,0,1,7.0,0.0,13.0,14.0,2.0,3,204,40.8,2016,2,3167,0.19204815
2846,6545.454545,3,10.384,192.03,1,1,0,10,1,0,0,185,3,18.98181818,0,568.6363636,616.0227273,0.0,15435.69231,83.53846154,0,0,1,10.0,0.0,3.0,15.0,9.0,0,1690,585.0,2017,7,3683,0.21566851
2847,5000.0,3,9.92,161.15,1,0,2,10,0,2,5,161,14,13.00909091,0,790.0,921.6666667,0.0,2283.076923,12.5,0,6,1,2.0,0.0,5.0,18.0,11.0,3,2216,767.0769231,2018,4,3957,0.18843965
2848,12704.54545,3,9.67,345.21,1,0,7,10,1,0,0,533,15,16.31818182,0,680.0,850.0,0.0,13523.07692,52.1,0,0,1,9.0,0.0,2.0,41.0,21.0,3,4168,833.6,2014,2,2437,0.19338557
2849,29454.54545,3,7.11,844.84,0,2,12,10,0,2,0,234,42,11.54454545,0,801.8181818,1002.272727,0.0,29826.46154,49.01538462,1,0,1,5.0,0.0,7.0,19.0,17.0,0,5268,0.0,2014,1,2406,0.2158194
2850,24000.0,5,13.185,566.56,2,2,3,2,1,1,0,109,21,7.545454545,1,736.3636364,859.0909091,0.0,15482.76923,53.1,0,0,1,6.0,0.0,0.0,11.0,7.0,5,7339,1580.707692,2015,9,3014,0.2190334
2851,12000.0,3,8.679,375.43,0,4,0,2,1,1,4,271,35,23.03181818,0,685.0,799.1666667,0.0,18813.84615,71.83076923,0,4,1,6.0,0.0,15.0,14.0,9.0,0,4904,980.8,2015,8,2983,0.21354625
2852,4545.454545,3,10.49,162.49,1,0,1,1,1,2,0,533,15,17.57272727,0,758.1818182,947.7272727,1.0,8898.461538,27.50769231,0,2,1,3.0,0.0,5.0,16.0,4.0,3,1593,159.3,2016,6,3288,0.19393674
2853,28636.36364,3,10.725,1125.25,1,0,2,10,0,1,4,242,8,18.98181818,0,796.3636364,995.4545455,0.0,54799.23077,90.18461538,0,4,1,6.0,0.0,2.0,11.0,6.0,3,9543,880.8923077,2016,2,3167,0.18879505
2854,5909.090909,3,15.543,178.94,3,1,12,2,0,1,4,220,20,25.17,4,741.8181818,865.4545455,0.0,14126.0,62.46153846,0,4,1,5.0,0.0,18.0,13.0,6.0,0,0,0.0,2016,2,3167,0.29641
2855,24109.09091,5,14.09,475.63,1,1,2,10,0,2,4,399,37,13.42909091,0,801.8181818,868.6363636,0.0,10788.92308,84.23076923,1,53927,1,3.0,0.0,8.0,14.0,11.0,5,1232,426.4615385,2012,10,1949,0.19121239
2856,8500.0,3,11.061,283.51,2,0,1,3,1,1,4,459,8,4.572727273,0,665.0,720.4166667,0.0,7396.0,87.55384615,1,4,1,2.0,0.0,13.0,2.0,2.0,0,3061,918.3,2015,8,2983,0.23525622
2857,4363.636364,3,13.18,135.13,2,0,5,2,0,1,0,82,34,10.76727273,0,548.1818182,639.5454545,0.0,9773.076923,23.19230769,0,0,1,7.0,0.0,4.0,14.0,8.0,3,1322,0.0,2015,12,3105,0.20853837
2858,30545.45455,3,7.579,863.16,0,0,5,10,1,1,0,32,21,20.11636364,0,618.1818182,721.2121212,0.0,47808.92308,52.61538462,0,0,1,10.0,,4.0,13.0,10.0,3,5347,1727.492308,2015,10,3044,0.19162223
2859,14400.0,5,24.99,516.49,4,2,3,4,1,2,0,353,30,24.3,0,695.0,810.8333333,0.0,11221.0,54.83076923,0,0,1,2.0,0.0,8.0,9.0,5.0,0,0,0.0,2016,9,3380,0.44755316
2860,41363.63636,3,7.191,1096.62,0,0,9,0,0,2,0,149,22,23.86909091,0,572.7272727,620.4545455,0.0,16877.53846,48.46153846,0,0,1,10.0,0.0,29.0,18.0,9.0,0,4734,1019.630769,2016,11,3441,0.2163277
2861,12000.0,3,12.639,395.66,1,3,13,4,0,2,2,447,30,6.82,0,818.1818182,1022.727273,0.0,9650.769231,17.07692308,1,5,1,3.0,0.0,1.0,3.0,3.0,3,5755,1726.5,2017,3,3561,0.20939775
2862,8181.818182,3,10.791,332.1,1,2,3,6,0,0,0,495,14,15.17,0,544.0909091,680.1136364,0.0,3735.692308,54.92307692,0,31040,1,5.0,0.0,6.0,11.0,8.0,2,1418,327.2307692,2013,9,2284,0.21004744
2863,4909.090909,3,12.69,150.96,2,4,8,3,1,1,4,782,15,6.496363636,2,675.0,843.75,0.0,4359.0,52.12307692,0,4,1,4.0,0.0,12.0,6.0,4.0,2,643,222.5769231,2015,7,2952,0.20845547
2864,8509.090909,5,15.906,244.48,2,0,0,10,0,2,0,738,24,25.14272727,1,572.7272727,715.9090909,0.0,21611.0,73.15384615,1,0,1,3.0,0.0,15.0,14.0,10.0,4,2325,0.0,2016,5,3257,0.21775484
2865,8500.0,3,8.459,291.66,0,4,2,10,0,0,0,544,20,18.48181818,2,627.2727273,784.0909091,0.0,8980.615385,44.21538462,1,4,1,8.0,0.0,9.0,15.0,7.0,2,2706,0.0,2014,10,2679,0.20142727
2866,4500.0,3,10.989,177.45,1,0,2,10,0,1,0,826,24,16.32,1,613.6363636,767.0454545,0.0,7306.153846,54.27692308,0,0,1,3.0,0.0,16.0,18.0,9.0,1,2572,890.3076923,2015,11,3075,0.18999395
2867,14727.27273,3,5.616,549.56,0,5,0,8,0,0,0,152,14,12.33636364,0,774.5454545,839.0909091,0.0,28152.92308,58.98461538,0,0,1,6.0,0.0,8.0,15.0,8.0,0,8521,1835.292308,2015,9,3014,0.1942325
2868,8181.818182,3,8.991,322.63,1,1,0,8,0,0,2,0,0,6.75,0,618.1818182,721.2121212,0.0,8058.615385,26.81538462,0,5,1,6.0,0.0,1.0,16.0,8.0,3,4736,0.0,2015,4,2861,0.20167227
2869,28909.09091,5,18.25,676.54,3,1,2,9,0,1,0,753,0,17.29090909,0,552.2727273,644.3181818,0.0,16853.0,61.7,1,0,1,7.0,0.0,23.0,12.0,9.0,0,0,0.0,2014,1,2406,0.35103568
2870,18500.0,3,12.303,629.33,2,3,8,10,0,2,0,564,46,17.77090909,1,725.4545455,785.9090909,0.0,14464.15385,40.2,0,0,1,4.0,0.0,11.0,23.0,8.0,1,1716,475.2,2016,3,3196,0.20936647
2871,6545.454545,3,13.67,272.15,1,0,10,10,1,1,4,33,22,8.509090909,0,730.9090909,852.7272727,0.0,7397.0,88.52307692,0,25066,1,8.0,0.0,0.0,12.0,11.0,3,967,178.5230769,2013,11,2345,0.19291875
2872,3181.818182,3,7.39,108.7,0,0,1,8,0,0,0,72,10,21.15454545,0,617.7272727,772.1590909,0.0,8210.0,27.5,0,2,1,5.0,0.0,8.0,14.0,7.0,3,703,227.1230769,2016,2,3167,0.19073765
2873,14400.0,5,15.59,347.06,2,0,10,2,1,1,0,162,2,10.97454545,0,613.6363636,715.9090909,3.0,11516.53846,57.96923077,0,0,1,4.0,0.0,4.0,27.0,18.0,0,544,58.58461538,2016,8,3349,0.27454534
2874,24545.45455,3,10.251,987.72,1,0,10,10,1,1,0,273,8,18.78545455,0,618.1818182,772.7272727,0.0,37862.0,57.34615385,0,0,1,9.0,0.0,2.0,16.0,11.0,3,14258,0.0,2017,1,3502,0.21306631
2875,12272.72727,3,12.089,491.01,1,1,10,10,1,1,0,134,8,14.61818182,0,725.4545455,906.8181818,0.0,20550.0,84.27692308,1,0,1,6.0,0.0,7.0,9.0,7.0,3,3377,0.0,2016,9,3380,0.2065918
2876,11818.18182,3,16.115,344.95,2,0,10,10,1,2,1,167,8,15.42727273,2,600.0,750.0,0.0,15776.0,56.86153846,0,1,1,10.0,0.0,5.0,23.0,6.0,3,4386,877.2,2015,5,2891,0.19528921
2877,16000.0,3,10.16,517.48,1,2,8,9,0,2,0,235,8,20.17,0,705.0,822.5,0.0,28548.0,62.86153846,1,42053,1,5.0,0.0,20.0,11.0,7.0,3,2540,234.4615385,2013,5,2161,0.20412807
2878,30000.0,5,14.85,711.34,2,1,5,3,0,1,0,339,26,29.20363636,0,576.8181818,721.0227273,0.0,55684.46154,21.32307692,0,0,1,4.0,0.0,19.0,14.0,8.0,0,0,0.0,2016,1,3136,0.324538
2879,4581.818182,3,15.576,191.84,2,0,9,3,1,2,0,160,4,25.96363636,0,576.8181818,721.0227273,0.0,3838.153846,37.5,1,0,1,4.0,0.0,12.0,8.0,5.0,0,2127,589.0153846,2014,4,2496,0.23895288
2880,24545.45455,3,13.67,1020.53,1,0,1,5,0,2,0,108,21,16.72,1,752.7272727,940.9090909,0.0,26960.30769,88.09230769,1,38,1,5.0,0.0,10.0,14.0,10.0,3,8162,2448.6,2013,10,2314,0.18961662
2881,14618.18182,3,9.891,438.64,1,1,13,10,0,2,0,141,13,36.34909091,0,642.2727273,695.7954545,0.0,3828.0,9.323076923,0,0,1,3.0,0.0,8.0,36.0,14.0,0,1672,0.0,2015,4,2861,0.2202462
2882,13636.36364,3,11.539,487.47,1,0,6,10,1,1,0,195,38,4.38,1,741.8181818,803.6363636,0.0,5645.538462,17.7,0,0,1,6.0,0.0,12.0,13.0,8.0,1,5243,1814.884615,2016,7,3318,0.19442531
2883,34243.18182,5,19.99,767.5,3,1,7,10,1,0,0,291,23,11.49,0,613.6363636,767.0454545,0.0,9004.0,45.0,0,0,1,7.0,0.0,13.0,13.0,9.0,3,4102,1135.938462,2016,7,3318,0.19529457
2884,7272.727273,3,6.633,243.49,0,3,4,3,0,0,3,59,11,14.82545455,0,818.1818182,954.5454545,0.0,10564.61538,83.2,1,3,1,1.0,0.0,27.0,16.0,13.0,0,3561,0.0,2014,7,2587,0.20957248
2885,15272.72727,3,7.191,438.65,0,4,6,9,0,0,0,217,22,21.93,0,585.0,633.75,0.0,15205.0,56.53846154,0,0,1,3.0,0.0,6.0,20.0,11.0,3,2960,819.6923077,2017,2,3533,0.19677551
2886,4363.636364,3,9.064,150.95,1,3,6,10,1,0,4,129,30,18.74454545,0,572.7272727,668.1818182,1.0,5984.0,39.6,0,4,1,7.0,0.0,1.0,15.0,8.0,0,1067,98.49230769,2017,2,3533,0.22806677
2887,5431.818182,3,22.05,235.99,5,1,3,10,1,1,5,495,14,23.05,0,660.0,715.0,0.0,9737.0,65.65384615,1,6,1,7.0,0.0,0.0,8.0,0.0,0,0,0.0,2015,4,2861,0.34672982
2888,15000.0,3,12.897,515.08,2,0,6,10,1,0,0,406,8,22.17818182,0,763.6363636,827.2727273,0.0,15272.30769,79.15384615,1,0,1,,,,,,3,1984,228.9230769,2012,8,1888,0.19371219
2889,8509.090909,3,14.65,248.36,2,1,0,3,1,2,0,149,22,38.5,0,548.1818182,685.2272727,0.0,20462.76923,79.5,0,0,1,17.0,0.0,5.0,25.0,15.0,3,268,74.21538462,2015,10,3044,0.19497229
